rgb_img,depth_img,path,mu,nu,lin_vel,ang_vel,x,y,traversability,timestamps
color/color_1733908584025914745.png,depth/depth_1733908584026222256.png,path/path_17339085840.png,mu/mu_17339085840.png,nu/nu_17339085840.png,"[0.5566028356552124, 1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292]","[0.9680049419403076, 0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0]","[0.2261662746619314, 0.39576762526015036, 0.5653504779458236, 0.9607963158806329, 1.1869659758218007, 1.4696441714279778, 1.6392558911877846, 2.0910318672375636, 2.2041116756519634, 2.3737445700279296, 2.5998947959921956, 2.9388724249501204, 3.1085051646480872, 3.2781290480725085, 3.504309995959051, 4.069535820804491, 4.295728491583995, 4.578470986420559, 4.748115205204294, 0.2827402818476785]","[0.10004922127966678, 0.26178033038018744, 0.451786199468731, 1.1886335965600785, 1.2736205875517672, 1.5088010933639928, 1.6479285756014512, 2.5862283310852123, 2.685467752128913, 2.746216099327217, 2.905649517268451, 3.48810196155506, 3.550726215716578, 3.6623777872254295, 3.75017945086341, 4.481484596643448, 4.5160734542030845, 4.538631362036558, 4.560857180104779, 0.045622942294593766]","[0.5457777639806569, 0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8]",1733908584
color/color_1733908584227431395.png,depth/depth_1733908584227552999.png,path/path_17339085841.png,mu/mu_17339085841.png,nu/nu_17339085841.png,"[1.6714535951614382, 0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758]","[0.968958616256714, -0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0]","[0.16960135059821896, 0.3391842032838922, 0.7346300412187015, 0.9607997011598692, 1.2434778967660463, 1.413089616525853, 1.8648655925756321, 1.977945400990032, 2.147578295365998, 2.373728521330264, 2.712706150288189, 2.8823388899861557, 3.051962773410577, 3.2781437212971194, 3.84336954614256, 4.069562216922064, 4.352304711758627, 4.521948930542362, 4.804689212390041, 0.2261936895440031]","[0.16173110910052066, 0.3517369781890642, 1.0885843752804116, 1.1735713662721003, 1.408751872084326, 1.5478793543217844, 2.4861791098055455, 2.585418530849246, 2.6461668780475502, 2.8056002959887842, 3.388052740275393, 3.450676994436911, 3.5623285659457626, 3.650130229583743, 4.381435375363781, 4.416024232923418, 4.438582140756891, 4.460807958825112, 4.506430901119706, 0.021411538206004416]","[0.5894835825212825, 0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091]",1733908584
color/color_1733908584425682609.png,depth/depth_1733908584427482536.png,path/path_17339085842.png,mu/mu_17339085842.png,nu/nu_17339085842.png,"[0.5564932823181152, 0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628]","[-0.9678143858909608, 0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0]","[0.16958285268567327, 0.5650286906204826, 0.7911983505616503, 1.0738765461678272, 1.243488265927634, 1.695264241977413, 1.808344050391813, 1.9779769447677793, 2.2041271707320456, 2.5431047996899703, 2.712737539387937, 2.882361422812359, 3.1085423706989013, 3.673768195544342, 3.899960866323846, 4.18270336116041, 4.352347579944145, 4.635087861791824, 4.861281551335827, 0.22619429600740798]","[0.19000586908854353, 0.926853266179891, 1.0118402571715799, 1.2470207629838055, 1.3861482452212637, 2.3244480007050248, 2.423687421748726, 2.48443576894703, 2.643869186888264, 3.226321631174873, 3.288945885336391, 3.4005974568452424, 3.4883991204832228, 4.2197042662632605, 4.254293123822897, 4.276851031656371, 4.2990768497245915, 4.344699792019186, 4.36611133022519, -0.009259919756089696]","[0.5733242907600353, 0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635]",1733908584
color/color_1733908584626381021.png,depth/depth_1733908584626513406.png,path/path_17339085843.png,mu/mu_17339085843.png,nu/nu_17339085843.png,"[0.5572171211242676, 0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565]","[0.9690732359886168, 0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0]","[0.39544583793480925, 0.621615497875977, 0.9042936934821539, 1.0739054132419608, 1.5256813892917398, 1.6387611977061396, 1.808394092082106, 2.0345443180463723, 2.373521947004297, 2.543154686702264, 2.7127785701266856, 2.938959518013228, 3.5041853428586687, 3.730378013638173, 4.013120508474737, 4.182764727258472, 4.465505009106151, 4.691698698650153, 4.917892994657562, 0.2261944408028909]","[0.7368473970913475, 0.8218343880830363, 1.057014893895262, 1.1961423761327201, 2.134442131616481, 2.2336815526601823, 2.2944298998584864, 2.4538633177997204, 3.0363157620863293, 3.0989400162478473, 3.210591587756699, 3.298393251394679, 4.029698397174718, 4.064287254734355, 4.086845162567828, 4.109070980636049, 4.154693922930643, 4.176105461136648, 4.166845541380558, 0.0016947663869296137]","[0.6300105379907011, 0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239]",1733908584
color/color_1733908585026848174.png,depth/depth_1733908585026628770.png,path/path_17339085850.png,mu/mu_17339085850.png,nu/nu_17339085850.png,"[0.5564713478088379, 1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565, 1.114170789718628]","[0.9677762985229492, 0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2261696599411678, 0.5088478555473447, 0.6784595753071516, 1.1302355513569307, 1.2433153597713305, 1.4129482541472969, 1.639098480111563, 1.9780761090694874, 2.1477088487674543, 2.3173327321918755, 2.543513680078418, 3.1087395049238586, 3.3349321757033628, 3.6176746705399268, 3.787318889323662, 4.070059171171341, 4.296252860715343, 4.522447156722752, 4.748641597525642, 0.5089374459686375]","[0.0849869909916888, 0.3201674968039143, 0.4592949790413726, 1.3975947345251338, 1.4968341555688347, 1.5575825027671388, 1.717015920708373, 2.299468364994982, 2.3620926191565, 2.4737441906653515, 2.561545854303332, 3.29285100008337, 3.3274398576430073, 3.3499977654764805, 3.3722235835447014, 3.417846525839295, 3.4392580640452994, 3.42999814428921, 3.4316929106761394, -0.00924318823160436]","[0.6300105379907011, 0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239, 0.6674234355560437]",1733908585
color/color_1733908585226350343.png,depth/depth_1733908585226419895.png,path/path_17339085851.png,mu/mu_17339085851.png,nu/nu_17339085851.png,"[1.6715195178985596, 1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565, 1.114170789718628, 1.1141268014907837]","[0.9689968228340148, 0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2826781956061769, 0.4522899153659838, 0.9040658914157627, 1.0171456998301625, 1.1867785942061289, 1.412928820170395, 1.7519064491283194, 1.9215391888262863, 2.0911630722507075, 2.31734402013725, 2.8825698449826906, 3.1087625157621948, 3.3915050105987588, 3.561149229382494, 3.8438895112301723, 4.070083200774175, 4.296277496781584, 4.522471937584474, 5.031409383553112, 0.16964578102471464]","[0.23518050581222555, 0.37430798804968385, 1.312607743533445, 1.4118471645771458, 1.47259551177545, 1.6320289297166841, 2.214481374003293, 2.277105628164811, 2.3887571996736625, 2.476558863311643, 3.207864009091681, 3.2424528666513184, 3.2650107744847916, 3.2872365925530125, 3.332859534847606, 3.3542710730536105, 3.345011153297521, 3.3467059196844504, 3.337462731452846, 0.00479007462402016]","[0.6583963999347253, 0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239, 0.6674234355560437, 0.6674234355560437]",1733908585
color/color_1733908585427356478.png,depth/depth_1733908585427571788.png,path/path_17339085852.png,mu/mu_17339085852.png,nu/nu_17339085852.png,"[1.1128989458084106, 0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565, 1.114170789718628, 1.1141268014907837, 0.5569756627082825]","[0.0, 0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9686533212661744]","[0.16961171975980688, 0.6213876958095859, 0.7344675042239855, 0.9041003985999518, 1.1302506245642179, 1.4692282535221424, 1.6388609932201093, 1.8084848766445307, 2.034665824531073, 2.599891649376514, 2.826084320156018, 3.108826814992582, 3.278471033776317, 3.5612113156239955, 3.7874050051679986, 4.0135993011754065, 4.239793741978297, 4.748731187946935, 4.918376968971649, 0.22619432002351922]","[0.1391274822374583, 1.0774272377212193, 1.1766666587649202, 1.2374150059632243, 1.3968484239044585, 1.9793008681910673, 2.0419251223525854, 2.153576693861437, 2.2413783574994173, 2.9726835032794554, 3.0072723608390928, 3.029830268672566, 3.052056086740787, 3.0976790290353806, 3.119090567241385, 3.1098306474852953, 3.111525413872225, 3.1022822256406206, 3.1070723002646408, 0.009294992178738443]","[0.7046546910424927, 0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239, 0.6674234355560437, 0.6674234355560437, 0.6868617574984345]",1733908585
color/color_1733908585627800506.png,depth/depth_1733908585628210745.png,path/path_17339085853.png,mu/mu_17339085853.png,nu/nu_17339085853.png,"[0.5569537281990051, 1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565, 1.114170789718628, 1.1141268014907837, 0.5569756627082825, 1.1141268014907837]","[0.9686151146888732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9686533212661744, 0.0]","[0.4517759760497789, 0.5648557844641786, 0.734488678840145, 0.960638904804411, 1.2996165337623355, 1.4692492734603024, 1.638873156884724, 1.8650541047712665, 2.4302799296167072, 2.6564726003962114, 2.9392150952327754, 3.1088593140165104, 3.391599595864189, 3.617793285408192, 3.8439875814156, 4.070182022218491, 4.579119468187129, 4.748765249211843, 4.974959569235362, 0.2827426457494234]","[0.9382997554837611, 1.037539176527462, 1.098287523725766, 1.2577209416670003, 1.8401733859536091, 1.9027976401151274, 2.0144492116239787, 2.102250875261959, 2.833556021041997, 2.8681448786016346, 2.890702786435108, 2.9129286045033287, 2.9585515467979224, 2.9799630850039267, 2.970703165247837, 2.9723979316347666, 2.9631547434031624, 2.9679448180271826, 2.977239810205921, 0.014696903429009534]","[0.7673906769362646, 0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239, 0.6674234355560437, 0.6674234355560437, 0.6868617574984345, 0.7062723867850801]",1733908585
color/color_1733908586027426456.png,depth/depth_1733908586027317777.png,path/path_17339085860.png,mu/mu_17339085860.png,nu/nu_17339085860.png,"[1.1129426956176758, 0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565, 1.114170789718628, 1.1141268014907837, 0.5569756627082825, 1.1141268014907837, 1.670861005783081]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9686533212661744, 0.0, 0.9686151146888732]","[0.11307980841439971, 0.2827127027903661, 0.5088629287546322, 0.8478405577125567, 1.0174732974105236, 1.187097180834945, 1.4132781287214877, 1.9785039535669284, 2.2046966243464325, 2.4874391191829965, 2.6570833379667316, 2.93982361981441, 3.166017309358413, 3.392211605365821, 3.618406046168712, 4.127343492137349, 4.296989273162064, 4.523183593185583, 4.805926238935006, 0.4523882046052258]","[0.09923942104370087, 0.15998776824200506, 0.3194211861832392, 0.901873630469848, 0.9644978846313663, 1.0761494561402178, 1.1639511197781984, 1.8952562655582366, 1.9298451231178737, 1.9524030309513467, 1.9746288490195676, 2.0202517913141613, 2.0416633295201656, 2.032403409764076, 2.0340981761510055, 2.0248549879194013, 2.0296450625434215, 2.03894005472216, 2.0536369581511695, -0.03361473521915209]","[0.7342390581669117, 0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239, 0.6674234355560437, 0.6674234355560437, 0.6868617574984345, 0.7062723867850801, 0.7256885666366198]",1733908586
color/color_1733908586227154796.png,depth/depth_1733908586228822726.png,path/path_17339085861.png,mu/mu_17339085861.png,nu/nu_17339085861.png,"[0.0, 1.1103640794754028, 1.1129426956176758, 1.1201295852661133, 1.1142146587371826, 0.5564713478088379, 1.1142146587371826, 1.671387791633606, 1.1129865646362305, 1.6714535951614382, 1.114302396774292, 1.1129426956176758, 1.114170789718628, 1.113951325416565, 1.114170789718628, 1.1141268014907837, 0.5569756627082825, 1.1141268014907837, 1.670861005783081, 1.1151374578475952]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.9677762985229492, 0.0, 0.9689205288887024, 0.0, -0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9686533212661744, 0.0, 0.9686151146888732, 0.0]","[0.16963289437596635, 0.39578312034023244, 0.7347607492981569, 0.9043934889961238, 1.0740173724205453, 1.300198320307088, 1.8654241451525286, 2.0916168159320327, 2.3743593107685967, 2.5440035295523318, 2.8267438114000103, 3.0529375009440134, 3.2791317969514213, 3.5053262377543124, 4.01426368372295, 4.183909464747664, 4.4101037847711835, 4.692846430520607, 5.145234635125833, 0.2827410483692749]","[0.06074834719830419, 0.22018176513953838, 0.8026342094261472, 0.8652584635876654, 0.976910035096517, 1.0647116987344976, 1.7960168445145357, 1.8306057020741728, 1.853163609907646, 1.875389427975867, 1.9210123702704607, 1.9424239084764652, 1.9331639887203755, 1.934858755107305, 1.9256155668757007, 1.9304056414997208, 1.9397006336784592, 1.9543975371074689, 1.9207828018883168, 0.03714179749440688]","[0.7016297351031762, 0.7028988878112, 0.7030995129040856, 0.6657689569955038, 0.6856599282571155, 0.7052255220953567, 0.7238842529083025, 0.7432893466722353, 0.8, 0.8, 0.8, 0.7805616780576091, 0.7611510487709635, 0.7417348689194239, 0.6674234355560437, 0.6674234355560437, 0.6868617574984345, 0.7062723867850801, 0.7256885666366198, 0.8]",1733908586
